,userId,movieId,rating,timestamp
2381,25,1610,4.0,2022-01-04 19:14:45
2382,25,1690,4.0,2022-01-04 12:16:56
1365,15,500,4.0,2010-11-15 19:50:20
1360,15,147,4.0,2010-11-15 14:34:01
2391,25,2571,4.0,2022-01-04 11:35:25
1322,13,3551,4.0,2001-07-24 01:55:30
2348,24,3114,4.0,1999-12-16 12:16:01
2343,24,2762,4.0,1999-12-16 12:18:50
1399,15,3948,4.0,2010-11-15 19:57:32
2342,24,2761,4.0,1999-12-16 12:15:45
1397,15,3489,4.0,2010-11-15 14:30:07
2313,24,595,4.0,1999-12-16 12:15:45
2314,24,745,4.0,1999-12-16 12:15:45
2315,24,837,4.0,1999-12-16 12:20:17
2316,24,1095,4.0,1999-12-16 12:21:03
2318,24,1198,4.0,1999-12-16 12:13:40
1395,15,3079,4.0,2010-11-15 14:42:39
1394,15,2918,4.0,2010-11-15 19:31:21
2322,24,1907,4.0,1999-12-16 12:16:14
1392,15,2762,4.0,2010-11-15 19:48:41
2326,24,1968,4.0,1999-12-16 12:14:06
2328,24,2294,4.0,1999-12-16 12:20:32
2330,24,2355,4.0,1999-12-16 12:15:45
1387,15,2174,4.0,2010-11-15 19:55:06
2334,24,2571,4.0,1999-12-16 12:17:53
2335,24,2572,4.0,1999-12-16 12:19:12
2337,24,2671,4.0,1999-12-16 12:22:46
2338,24,2692,4.0,1999-12-16 12:19:03
1377,15,1527,4.0,2010-11-15 19:52:04
3484,28,2819,4.0,2000-06-22 10:48:53
862,10,5952,4.0,2007-01-20 00:50:30
3684,28,3536,4.0,2000-10-30 12:20:54
131,1,2890,4.0,1999-11-21 21:28:36
3628,28,3317,4.0,2001-04-02 10:48:17
3711,28,3671,4.0,2000-06-20 12:02:29
3521,28,2968,4.0,2000-06-20 12:26:01
3758,28,3823,4.0,2001-05-07 12:21:46
132,1,2918,4.0,1999-11-21 21:53:20
213,3,316,4.0,2004-05-13 18:43:57
281,3,2640,4.0,2004-05-13 18:57:02
221,3,357,4.0,2004-05-13 18:46:15
282,3,2641,4.0,2004-05-13 18:57:04
3626,28,3308,4.0,2000-06-20 13:16:31
3710,28,3654,4.0,2000-08-08 10:47:26
316,3,4700,4.0,2004-05-13 19:00:42
3625,28,3301,4.0,2000-07-31 15:20:12
3664,28,3479,4.0,2000-06-20 12:13:55
133,1,2944,4.0,1999-11-21 22:39:22
137,1,2997,4.0,1999-11-21 21:27:26
138,1,3030,4.0,1999-11-21 21:53:20
254,3,1090,4.0,2004-05-13 18:51:42
3629,28,3328,4.0,2000-09-11 11:20:50
3630,28,3347,4.0,2000-06-20 13:04:33
3523,28,2985,4.0,2000-06-20 12:27:12
211,3,260,4.0,2004-05-13 18:42:31
3580,28,3169,4.0,2000-06-20 13:11:59
3753,28,3793,4.0,2000-07-17 10:35:00
150,2,216,4.0,1996-07-03 17:00:27
3752,28,3791,4.0,2000-07-12 11:57:15
3713,28,3675,4.0,2000-06-22 10:45:53
3751,28,3790,4.0,2001-03-05 15:11:26
255,3,1101,4.0,2004-05-13 18:51:30
280,3,2617,4.0,2004-05-13 18:40:13
3631,28,3359,4.0,2017-01-29 00:22:54
3624,28,3300,4.0,2000-12-01 13:06:14
3536,28,3019,4.0,2000-06-20 13:05:21
283,3,2642,4.0,2004-05-13 18:57:05
3771,28,3862,4.0,2003-03-08 22:24:37
3586,28,3181,4.0,2000-06-20 13:16:31
3555,28,3078,4.0,2000-07-10 10:45:04
219,3,349,4.0,2004-05-13 18:43:38
3544,28,3040,4.0,2000-06-21 11:01:11
337,3,7143,4.0,2004-05-13 18:58:19
251,3,953,4.0,2004-05-13 18:51:33
369,5,110,4.0,1996-08-22 23:52:43
311,3,4246,4.0,2004-05-13 18:54:08
3584,28,3178,4.0,2000-07-17 10:30:20
3543,28,3039,4.0,2000-06-21 10:51:29
367,5,10,4.0,1996-08-22 23:50:38
217,3,339,4.0,2004-05-13 18:46:26
3542,28,3037,4.0,2000-06-20 12:03:22
3703,28,3617,4.0,2000-06-19 15:04:37
3705,28,3623,4.0,2000-06-19 14:47:32
3537,28,3020,4.0,2000-06-20 12:45:28
365,4,3175,4.0,2000-06-08 14:33:14
362,4,2841,4.0,2000-06-08 14:34:54
3770,28,3861,4.0,2000-09-05 11:46:24
3650,28,3424,4.0,2000-06-20 13:06:02
334,3,6565,4.0,2004-05-13 18:59:04
3519,28,2951,4.0,2000-06-20 12:03:22
3768,28,3852,4.0,2000-10-20 12:19:51
252,3,1031,4.0,2004-05-13 18:49:07
284,3,2643,4.0,2004-05-13 18:57:07
3583,28,3175,4.0,2000-06-19 14:46:03
3539,28,3033,4.0,2000-06-19 15:01:26
3623,28,3298,4.0,2000-07-17 10:31:10
3665,28,3480,4.0,2000-06-20 13:20:26
314,3,4562,4.0,2004-05-13 18:49:19
3579,28,3168,4.0,2000-06-20 13:04:13
3633,28,3361,4.0,2000-06-21 10:52:05
3715,28,3686,4.0,2000-06-22 10:53:28
3731,28,3725,4.0,2000-06-20 13:38:13
3656,28,3448,4.0,2000-06-20 11:48:46
187,2,592,4.0,1996-07-03 16:46:41
3569,28,3117,4.0,2000-08-08 10:50:23
3567,28,3111,4.0,2002-01-09 12:59:51
259,3,1270,4.0,2004-05-13 18:44:26
171,2,377,4.0,1996-07-03 16:53:22
3535,28,3008,4.0,2000-06-19 14:47:03
183,2,585,4.0,1996-07-03 16:59:19
3644,28,3396,4.0,2000-06-21 10:48:47
3735,28,3745,4.0,2000-11-09 15:29:32
3565,28,3107,4.0,2000-06-20 12:46:37
3560,28,3098,4.0,2002-12-02 13:16:42
3561,28,3100,4.0,2000-06-20 13:20:26
3645,28,3397,4.0,2000-06-21 10:54:27
3654,28,3441,4.0,2000-06-20 11:50:29
168,2,357,4.0,1996-07-03 16:57:50
267,3,1721,4.0,2004-05-13 18:50:51
266,3,1584,4.0,2004-05-13 18:51:17
174,2,454,4.0,1996-07-03 16:50:45
182,2,552,4.0,1996-07-03 16:59:58
265,3,1544,4.0,2004-05-13 18:39:56
181,2,551,4.0,1996-07-03 16:58:41
261,3,1374,4.0,2004-05-13 18:50:43
3534,28,3006,4.0,2002-08-06 11:23:10
179,2,520,4.0,1996-07-03 17:01:31
3648,28,3418,4.0,2000-06-20 12:41:24
264,3,1485,4.0,2004-05-13 18:40:11
262,3,1375,4.0,2004-05-13 18:41:12
324,3,5218,4.0,2004-05-13 18:53:22
3562,28,3101,4.0,2000-06-22 10:52:07
194,3,10,4.0,2004-05-13 18:44:35
195,3,11,4.0,2004-05-13 19:03:09
318,3,4880,4.0,2004-05-13 18:59:02
319,3,4886,4.0,2004-05-13 18:53:08
3634,28,3362,4.0,2000-06-20 12:58:57
332,3,6365,4.0,2004-05-13 18:59:36
3660,28,3471,4.0,2001-09-04 12:31:13
206,3,161,4.0,2004-05-13 18:45:57
3525,28,2987,4.0,2000-06-19 14:51:36
3577,28,3157,4.0,2001-11-06 15:19:41
155,2,236,4.0,1996-07-03 16:51:52
3576,28,3148,4.0,2000-10-10 11:00:40
3575,28,3147,4.0,2000-07-11 10:32:21
3559,28,3087,4.0,2000-06-21 10:58:15
3636,28,3365,4.0,2000-06-20 12:03:22
3719,28,3698,4.0,2000-06-20 12:34:57
3747,28,3784,4.0,2001-01-29 14:07:57
3746,28,3783,4.0,2001-06-04 11:26:24
256,3,1196,4.0,2004-05-13 18:44:06
3657,28,3450,4.0,2000-06-19 15:18:08
278,3,2605,4.0,2004-05-13 18:56:17
277,3,2353,4.0,2004-05-13 19:07:07
3573,28,3145,4.0,2000-06-19 14:59:09
3572,28,3142,4.0,2000-06-22 10:46:37
158,2,276,4.0,1996-07-03 16:58:41
330,3,5991,4.0,2004-05-13 18:53:15
258,3,1210,4.0,2004-05-13 18:42:53
3637,28,3378,4.0,2001-11-06 15:18:59
276,3,2268,4.0,2004-05-13 18:39:42
275,3,2150,4.0,2004-05-13 19:07:35
3722,28,3702,4.0,2000-06-20 12:25:25
3723,28,3703,4.0,2000-06-20 12:25:25
321,3,4995,4.0,2004-05-13 18:59:54
197,3,26,4.0,2004-05-13 19:07:31
220,3,356,4.0,2004-05-13 18:42:02
360,4,2770,4.0,2000-06-08 14:31:56
3590,28,3198,4.0,2000-06-20 13:06:33
3798,28,3977,4.0,2001-01-11 13:22:17
229,3,457,4.0,2004-05-13 18:42:08
3552,28,3066,4.0,2001-05-15 10:34:26
231,3,480,4.0,2004-05-13 18:42:05
393,5,457,4.0,1996-08-22 22:34:59
234,3,534,4.0,2004-05-13 19:07:38
394,5,480,4.0,1996-08-22 23:52:43
295,3,3248,4.0,2004-05-13 19:09:24
3550,28,3060,4.0,2000-06-19 15:15:52
247,3,780,4.0,2004-05-13 18:43:27
85,1,1653,4.0,1999-11-21 22:36:16
397,5,592,4.0,1996-08-22 22:31:53
83,1,1392,4.0,1999-12-03 19:26:38
3500,28,2889,4.0,2000-09-19 11:59:54
243,3,596,4.0,2004-05-13 18:40:37
400,6,590,4.0,2004-11-10 03:01:42
3681,28,3526,4.0,2000-06-21 10:52:46
92,1,1885,4.0,1999-12-01 18:18:16
228,3,454,4.0,2004-05-13 18:46:08
392,5,454,4.0,1996-08-22 23:52:43
391,5,434,4.0,1996-08-22 22:36:23
107,1,2125,4.0,1999-12-03 19:26:38
293,3,3210,4.0,2004-05-13 18:55:11
386,5,349,4.0,1996-08-22 22:33:37
3506,28,2915,4.0,2000-06-21 10:51:29
3505,28,2912,4.0,2000-06-20 12:41:24
387,5,356,4.0,1996-08-22 23:52:43
3504,28,2908,4.0,2000-12-15 13:41:50
294,3,3247,4.0,2004-05-13 18:54:55
3676,28,3512,4.0,2000-11-13 17:10:12
3690,28,3556,4.0,2001-01-04 12:48:51
3794,28,3967,4.0,2001-01-05 13:25:13
246,3,708,4.0,2004-05-13 18:52:16
3775,28,3882,4.0,2000-10-02 10:45:56
3796,28,3969,4.0,2001-05-24 11:54:16
96,1,1952,4.0,1999-12-03 18:34:32
78,1,1288,4.0,1999-11-21 21:55:45
3688,28,3552,4.0,2000-06-19 14:57:52
3497,28,2883,4.0,2000-06-19 14:56:31
35,1,916,4.0,1999-12-01 18:16:16
28,1,800,4.0,1999-12-03 17:21:28
27,1,645,4.0,1999-12-03 18:34:32
242,3,595,4.0,2004-05-13 18:43:46
434,7,208,4.0,1996-08-18 13:31:38
3549,28,3053,4.0,2000-06-19 14:47:32
3811,28,4007,4.0,2001-05-29 10:54:47
3812,28,4008,4.0,2001-05-29 10:57:36
19,1,322,4.0,1999-12-01 11:10:01
16,1,302,4.0,1999-12-03 18:34:32
12,1,176,4.0,1999-12-01 18:18:16
3816,28,4014,4.0,2003-03-30 18:36:31
3683,28,3535,4.0,2000-11-20 14:16:07
342,4,1272,4.0,2000-06-08 14:28:01
438,7,265,4.0,1996-08-18 13:35:03
3593,28,3210,4.0,2000-06-21 10:52:05
237,3,588,4.0,2004-05-13 18:43:30
46,1,1094,4.0,1999-11-21 22:40:36
73,1,1262,4.0,1999-11-21 22:38:40
236,3,552,4.0,2004-05-13 18:52:07
3804,28,3993,4.0,2002-06-17 11:31:55
3687,28,3543,4.0,2000-06-19 14:44:18
72,1,1259,4.0,1999-12-01 19:12:40
69,1,1236,4.0,1999-11-21 21:53:20
65,1,1225,4.0,1999-12-03 17:21:28
3805,28,3994,4.0,2001-06-27 11:25:35
3682,28,3527,4.0,2000-06-20 12:26:35
297,3,3448,4.0,2004-05-13 18:55:16
3495,28,2877,4.0,2000-06-22 10:47:15
52,1,1183,4.0,1999-12-03 17:43:48
51,1,1178,4.0,1999-11-21 22:39:22
428,7,34,4.0,1996-08-18 13:32:12
235,3,539,4.0,2004-05-13 18:46:13
3808,28,3998,4.0,2001-06-25 12:30:28
49,1,1150,4.0,1999-12-03 17:42:01
3792,28,3952,4.0,2001-05-07 12:21:09
3733,28,3735,4.0,2000-06-20 12:57:19
340,4,223,4.0,2000-06-08 14:32:32
3614,28,3267,4.0,2002-05-28 12:54:34
3671,28,3504,4.0,2000-06-21 10:49:52
222,3,364,4.0,2004-05-13 18:44:18
3553,28,3070,4.0,2000-06-20 12:27:12
372,5,161,4.0,1996-08-22 22:36:23
3512,28,2940,4.0,2002-12-10 12:39:28
3510,28,2922,4.0,2000-06-19 14:36:56
373,5,165,4.0,1996-08-22 22:33:37
3610,28,3261,4.0,2000-06-19 15:17:22
3609,28,3259,4.0,2000-06-20 12:17:53
3511,28,2928,4.0,2000-06-20 13:26:08
292,3,3034,4.0,2004-05-13 18:55:55
308,3,4016,4.0,2004-05-13 18:59:32
3509,28,2921,4.0,2000-06-20 12:05:09
3780,28,3900,4.0,2001-01-08 12:11:24
3670,28,3499,4.0,2000-06-30 10:29:55
3675,28,3510,4.0,2000-12-01 13:05:51
3782,28,3910,4.0,2002-02-04 13:50:47
3554,28,3071,4.0,2000-06-20 13:13:11
3692,28,3566,4.0,2000-11-20 14:11:38
3669,28,3489,4.0,2002-10-07 11:40:26
250,3,858,4.0,2004-05-13 18:44:40
3588,28,3189,4.0,2000-07-17 10:31:25
3785,28,3916,4.0,2001-04-02 10:53:05
3784,28,3915,4.0,2002-01-16 16:52:20
3697,28,3599,4.0,2000-06-22 10:47:15
3790,28,3950,4.0,2001-05-07 12:21:09
3789,28,3949,4.0,2001-02-07 11:54:06
288,3,2947,4.0,2004-05-13 18:56:04
3507,28,2916,4.0,2000-06-20 12:26:35
289,3,2948,4.0,2004-05-13 18:55:57
3605,28,3255,4.0,2000-06-21 10:57:23
5911,33,68157,3.5,2009-09-06 22:21:23
6008,34,5418,3.5,2007-11-10 22:44:03
6030,34,26025,3.5,2009-10-10 02:42:12
2491,27,5816,3.5,2016-12-06 13:38:15
1217,10,169984,3.5,2017-05-28 08:27:32
6005,34,5218,3.5,2009-08-09 05:52:45
2503,27,8636,3.5,2016-12-06 13:37:51
1212,10,166528,3.5,2016-12-23 17:29:46
4152,28,5316,3.5,2003-09-30 14:07:32
2504,27,8644,3.5,2016-12-06 13:40:42
1214,10,166635,3.5,2017-04-15 03:02:11
6006,34,5299,3.5,2007-11-10 23:29:59
6014,34,6297,3.5,2007-11-10 23:28:34
5895,33,59615,3.5,2008-11-10 22:57:01
1201,10,122924,3.5,2016-09-18 03:10:40
6020,34,7147,3.5,2007-11-10 22:43:43
9446,65,475,3.5,2005-06-27 12:13:47
5880,33,53996,3.5,2009-09-02 23:19:06
9375,65,36,3.5,2005-06-20 16:46:16
4148,28,5298,3.5,2003-06-10 14:23:29
6018,34,6863,3.5,2007-11-10 23:29:53
1200,10,122922,3.5,2017-04-15 03:00:49
4149,28,5299,3.5,2003-12-21 23:51:14
1203,10,135536,3.5,2017-01-01 07:36:03
2495,27,6537,3.5,2016-12-06 13:43:56
260,3,1372,3.5,2004-05-13 18:40:54
1202,10,128360,3.5,2016-06-11 11:31:36
1218,10,176371,3.5,2017-10-14 05:08:47
6027,34,8865,3.5,2009-08-09 05:57:48
6013,34,6218,3.5,2007-11-10 23:28:01
2466,26,203375,3.5,2020-03-12 21:19:54
9436,65,428,3.5,2005-06-27 12:16:13
2481,27,4896,3.5,2016-12-06 13:36:13
6002,34,4992,3.5,2009-08-09 06:23:08
6043,34,54259,3.5,2008-02-09 23:06:04
5957,34,1185,3.5,2007-11-10 22:31:36
6039,34,45431,3.5,2007-11-10 23:29:35
6040,34,45517,3.5,2007-11-10 23:28:07
1247,12,1307,3.5,2012-01-22 20:52:38
5959,34,1197,3.5,2007-11-10 22:54:51
5961,34,1200,3.5,2007-11-10 22:42:54
6041,34,45668,3.5,2009-08-09 06:23:21
5987,34,2791,3.5,2007-11-10 22:57:00
6042,34,46976,3.5,2007-11-10 23:23:33
6051,35,110,3.5,2015-07-19 15:31:00
2531,27,99114,3.5,2016-12-06 13:40:54
5952,34,934,3.5,2007-11-10 22:33:54
4165,28,5364,3.5,2004-01-19 14:40:40
5971,34,1409,3.5,2007-11-10 22:31:22
5986,34,2779,3.5,2009-08-09 05:59:33
5984,34,2746,3.5,2007-11-10 22:30:10
253,3,1073,3.5,2004-05-13 18:46:49
4164,28,5363,3.5,2004-01-26 12:56:33
5982,34,2469,3.5,2007-11-10 22:33:37
5980,34,2420,3.5,2009-08-09 05:53:39
248,3,783,3.5,2004-05-13 18:40:48
9414,65,306,3.5,2007-03-05 20:50:12
5988,34,2797,3.5,2007-11-10 22:56:45
5951,34,933,3.5,2007-11-10 22:32:44
6067,35,316,3.5,2015-07-19 15:33:18
9466,65,589,3.5,2005-06-20 16:39:27
5924,34,11,3.5,2009-08-09 05:57:01
2490,27,5481,3.5,2016-12-06 13:44:40
6001,34,4963,3.5,2007-11-10 23:24:46
2471,27,3623,3.5,2016-12-06 13:37:32
9422,65,349,3.5,2005-07-04 11:20:36
6060,35,260,3.5,2015-07-19 15:30:58
6000,34,4886,3.5,2007-11-10 22:40:57
9432,65,380,3.5,2005-06-20 16:39:22
2514,27,48385,3.5,2016-12-06 13:43:25
5937,34,527,3.5,2007-11-10 22:40:27
6057,35,198,3.5,2015-07-25 14:45:52
5946,34,780,3.5,2009-08-09 06:17:04
5938,34,539,3.5,2008-08-23 04:41:37
5939,34,541,3.5,2007-11-10 22:43:20
5940,34,586,3.5,2008-08-23 04:42:54
5991,34,3072,3.5,2007-11-10 22:29:14
6055,35,172,3.5,2015-07-19 15:44:14
245,3,648,3.5,2004-05-13 18:43:54
5942,34,590,3.5,2007-11-10 22:43:15
2489,27,5464,3.5,2016-12-06 13:46:32
5943,34,592,3.5,2007-11-10 22:40:15
6036,34,31658,3.5,2012-09-05 03:00:29
2498,27,6942,3.5,2016-12-06 13:42:58
4559,28,8533,3.5,2008-07-15 15:47:47
9372,65,25,3.5,2005-06-20 16:45:23
5582,31,60684,3.5,2023-01-16 01:19:07
4266,28,5812,3.5,2004-09-17 21:06:33
5602,31,175303,3.5,2023-01-16 01:27:05
8042,52,7238,3.5,2005-03-10 23:43:36
5599,31,163134,3.5,2023-01-15 04:36:27
8044,52,7560,3.5,2005-03-10 23:58:11
8047,52,8125,3.5,2005-03-10 23:51:09
5587,31,79132,3.5,2023-01-15 04:32:16
9285,64,78209,3.5,2016-08-25 13:28:42
9280,64,72998,3.5,2016-08-25 13:16:48
8035,52,6663,3.5,2005-03-10 23:46:05
8056,53,318,3.5,2017-02-15 17:03:14
1036,10,56145,3.5,2008-03-22 18:12:27
1024,10,54001,3.5,2008-04-14 17:36:10
1023,10,53996,3.5,2009-06-24 18:22:02
1021,10,53953,3.5,2008-01-07 19:15:25
4285,28,5949,3.5,2004-02-20 13:15:04
1018,10,53322,3.5,2007-09-23 20:42:00
4289,28,5955,3.5,2004-09-17 21:03:10
9293,64,87306,3.5,2016-08-25 13:24:17
5612,31,280868,3.5,2023-01-15 04:39:18
1010,10,52458,3.5,2007-11-09 12:08:17
7988,52,908,3.5,2005-03-10 23:39:30
7967,51,4034,3.5,2006-06-26 16:10:32
1059,10,59501,3.5,2008-08-02 07:51:45
1057,10,59315,3.5,2008-05-08 07:50:17
7976,52,50,3.5,2005-03-10 23:41:49
7977,52,58,3.5,2005-03-10 23:39:38
4262,28,5792,3.5,2003-10-10 12:29:07
7981,52,318,3.5,2005-03-10 23:42:38
7983,52,593,3.5,2005-03-10 23:46:55
7991,52,951,3.5,2005-03-10 23:51:28
8026,52,4973,3.5,2005-03-10 23:48:12
7992,52,954,3.5,2005-03-10 23:58:41
7993,52,1089,3.5,2005-03-10 23:57:45
7995,52,1136,3.5,2005-03-10 23:44:56
7996,52,1147,3.5,2005-03-10 23:51:14
7998,52,1193,3.5,2005-03-10 23:44:11
8005,52,1230,3.5,2005-03-10 23:34:58
8018,52,3359,3.5,2005-03-10 23:59:42
8024,52,4327,3.5,2005-03-10 23:43:59
1016,10,53125,3.5,2007-05-30 14:33:15
1009,10,52281,3.5,2007-12-03 23:40:52
1193,10,113573,3.5,2015-03-15 05:00:22
8203,56,1500,3.5,2004-04-16 23:48:32
8178,56,441,3.5,2004-04-17 00:00:21
2937,28,1100,3.5,2004-08-05 11:35:20
948,10,39446,3.5,2007-07-03 18:51:57
4303,28,6002,3.5,2003-08-11 20:28:46
4304,28,6003,3.5,2004-08-13 13:35:17
943,10,37386,3.5,2008-04-17 17:33:15
8194,56,1233,3.5,2004-04-16 23:48:30
8200,56,1396,3.5,2004-04-16 23:48:56
8206,56,1611,3.5,2004-04-16 23:54:31
951,10,41566,3.5,2007-01-20 18:54:40
8221,56,2599,3.5,2004-04-16 23:59:05
925,10,32019,3.5,2007-12-03 18:33:24
8233,56,3859,3.5,2004-04-16 23:55:45
9249,64,53000,3.5,2016-08-25 13:31:52
8237,56,4014,3.5,2004-04-16 23:58:02
9248,64,52973,3.5,2016-08-25 13:27:02
913,10,8972,3.5,2007-01-20 12:25:06
8257,56,6791,3.5,2004-04-17 00:14:39
8177,56,417,3.5,2004-04-16 23:53:05
8162,56,39,3.5,2004-04-16 23:57:02
1007,10,51927,3.5,2008-11-12 18:54:02
9266,64,63082,3.5,2016-08-25 13:15:57
9269,64,68237,3.5,2016-08-25 13:22:38
5540,30,2712,3.5,2007-01-03 10:19:36
1002,10,51086,3.5,2007-07-23 16:24:27
999,10,50804,3.5,2007-03-04 17:17:09
5532,30,1721,3.5,2007-01-03 10:19:16
990,10,49272,3.5,2007-01-20 00:41:10
986,10,48516,3.5,2007-04-03 12:26:34
5525,30,480,3.5,2007-01-03 10:19:40
978,10,47200,3.5,2008-04-14 17:38:03
8157,55,3755,3.5,2010-10-22 03:53:07
972,10,45722,3.5,2008-04-17 17:32:05
967,10,45447,3.5,2007-01-20 01:53:40
8142,55,204,3.5,2010-10-22 03:53:43
4299,28,5992,3.5,2004-02-27 18:34:26
8145,55,342,3.5,2010-10-22 03:52:17
8147,55,724,3.5,2010-10-22 03:53:32
8150,55,1271,3.5,2010-10-22 03:53:38
957,10,44022,3.5,2007-01-20 01:01:26
9300,64,91529,3.5,2016-08-25 13:15:42
7953,51,1918,3.5,2006-06-26 16:16:47
4258,28,5688,3.5,2004-09-17 21:03:07
7817,50,494,3.5,2009-12-29 06:47:27
1160,10,95510,3.5,2014-12-23 13:24:22
4211,28,5483,3.5,2003-10-10 12:35:29
1159,10,95441,3.5,2012-11-17 13:08:37
9338,64,113573,3.5,2016-08-25 13:21:05
1158,10,94864,3.5,2012-10-06 15:50:58
7812,50,163,3.5,2009-12-29 06:47:48
5791,33,4262,3.5,2008-11-10 22:21:03
1154,10,93840,3.5,2012-08-26 14:49:01
9334,64,111364,3.5,2016-08-25 13:25:57
5804,33,5349,3.5,2008-11-10 22:36:36
7819,50,552,3.5,2009-12-29 06:48:34
9329,64,109374,3.5,2016-08-25 13:26:24
1147,10,91529,3.5,2012-07-26 03:21:20
1139,10,86880,3.5,2011-09-11 14:44:54
1136,10,85510,3.5,2011-04-18 15:27:20
1129,10,81591,3.5,2011-05-22 14:03:24
5759,33,2640,3.5,2008-11-10 22:12:32
1128,10,81562,3.5,2011-03-14 16:54:31
1162,10,96079,3.5,2013-03-03 05:05:30
1163,10,96610,3.5,2012-11-24 17:01:38
5667,33,165,3.5,2008-11-10 22:44:56
1183,10,109673,3.5,2015-01-18 10:22:21
1192,10,113348,3.5,2014-12-23 13:20:26
9360,64,152081,3.5,2016-08-25 13:14:39
1190,10,112556,3.5,2015-03-22 12:57:52
5858,33,34048,3.5,2008-11-10 23:19:52
5856,33,33162,3.5,2008-12-02 16:43:29
1188,10,111362,3.5,2014-07-13 06:04:49
4194,28,5446,3.5,2003-10-31 14:37:14
9356,64,122920,3.5,2016-08-25 13:22:32
1176,10,104241,3.5,2013-12-08 06:13:58
272,3,2006,3.5,2004-05-13 18:41:08
9352,64,122886,3.5,2016-08-25 13:14:49
5833,33,7361,3.5,2008-11-10 22:20:32
2643,28,251,3.5,2003-11-24 14:55:10
1175,10,103772,3.5,2013-11-10 06:22:40
1172,10,102903,3.5,2013-09-15 05:13:56
1170,10,102445,3.5,2013-09-14 03:27:16
1168,10,99114,3.5,2013-04-23 12:13:26
5816,33,5989,3.5,2008-11-10 22:51:56
1124,10,79695,3.5,2010-09-08 07:16:22
9323,64,104879,3.5,2016-08-25 13:16:55
6074,35,480,3.5,2015-07-19 15:22:22
7925,50,68554,3.5,2009-12-29 06:53:20
7908,50,50068,3.5,2009-12-29 07:11:05
4243,28,5633,3.5,2003-12-22 02:52:23
9310,64,97304,3.5,2016-08-25 13:16:18
1073,10,63113,3.5,2008-11-23 07:41:52
5696,33,780,3.5,2008-11-10 22:07:53
7920,50,60069,3.5,2009-12-29 07:08:16
1065,10,60684,3.5,2009-03-16 09:32:50
4249,28,5663,3.5,2003-09-30 14:06:51
7926,50,70286,3.5,2009-12-29 07:08:40
1111,10,74458,3.5,2010-03-16 17:35:34
7927,51,1,3.5,2006-06-26 16:14:04
1064,10,60072,3.5,2008-10-25 15:09:24
9301,64,91658,3.5,2016-08-25 13:16:53
7939,51,784,3.5,2006-06-26 16:10:08
4256,28,5680,3.5,2003-12-21 23:54:12
7942,51,1288,3.5,2006-06-26 16:10:28
7943,51,1307,3.5,2006-06-26 16:17:08
7944,51,1320,3.5,2006-06-26 16:17:06
9312,64,99114,3.5,2016-08-25 13:15:36
7900,50,26172,3.5,2009-12-29 07:09:08
7896,50,8169,3.5,2009-12-29 06:53:48
4236,28,5611,3.5,2003-10-10 12:28:24
4560,28,8587,3.5,2005-03-04 19:12:24
7865,50,2072,3.5,2009-12-29 06:53:38
1109,10,73017,3.5,2010-03-12 11:09:03
1108,10,72998,3.5,2010-01-02 13:11:16
7868,50,2302,3.5,2009-12-29 06:46:27
1107,10,72641,3.5,2010-03-15 14:56:17
7871,50,2406,3.5,2009-12-29 06:47:22
2741,28,477,3.5,2006-09-05 13:02:52
1100,10,69784,3.5,2009-07-20 09:16:48
5731,33,1391,3.5,2008-11-10 23:21:13
1098,10,69526,3.5,2009-06-28 07:11:49
1096,10,69122,3.5,2009-06-24 18:21:16
7884,50,4167,3.5,2009-12-29 06:55:03
2756,28,508,3.5,2009-11-14 23:15:45
7886,50,4327,3.5,2009-12-29 07:11:10
1093,10,68554,3.5,2009-06-06 07:33:49
7890,50,5049,3.5,2009-12-29 06:56:59
4228,28,5563,3.5,2003-12-21 23:53:59
2374,25,1270,3.5,2022-01-04 11:46:13
2456,26,3949,3.5,2020-03-12 21:21:11
6582,36,2762,3.5,2015-01-09 19:39:37
6576,36,1721,3.5,2015-01-09 19:42:40
6575,36,1653,3.5,2015-01-09 19:48:56
6573,36,1527,3.5,2015-01-09 19:48:29
2009,20,150,3.5,2019-03-21 12:07:37
6568,36,1213,3.5,2015-01-09 20:08:47
9829,65,8798,3.5,2005-06-27 12:20:32
6565,36,1193,3.5,2015-01-09 20:09:47
3940,28,4451,3.5,2006-10-15 20:30:28
6561,36,858,3.5,2015-01-09 19:33:41
9827,65,8645,3.5,2005-06-27 12:31:33
6558,36,593,3.5,2015-01-09 19:34:00
6556,36,480,3.5,2015-01-09 19:42:53
9821,65,8340,3.5,2005-06-27 12:16:27
6549,36,50,3.5,2015-01-09 19:33:35
6540,35,177689,3.5,2018-12-02 20:05:56
9815,65,7438,3.5,2005-06-27 12:12:17
6533,35,168122,3.5,2018-12-02 20:13:58
6531,35,161634,3.5,2018-12-02 19:46:53
6530,35,160848,3.5,2019-01-27 13:57:14
6577,36,1732,3.5,2015-01-09 20:05:49
9839,65,8981,3.5,2005-06-15 17:58:37
6526,35,142488,3.5,2018-12-02 19:37:13
6585,36,3285,3.5,2015-01-09 19:56:24
6625,36,30793,3.5,2015-01-09 19:53:34
6624,36,8961,3.5,2015-01-09 19:51:00
6622,36,7438,3.5,2015-01-09 19:49:01
6621,36,7323,3.5,2015-01-09 19:57:52
6611,36,6377,3.5,2015-01-09 19:50:48
6610,36,6281,3.5,2015-01-09 19:57:00
